Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Meristem	1/48	0.667464350218673	0.9163894366668389	0	0	0.9179062323479571	0.37108130822343627	GPSM2
Neuroblast	1/48	0.667464350218673	0.9163894366668389	0	0	0.9179062323479571	0.37108130822343627	NTF3
Stratified epithelium	1/48	0.667464350218673	0.9163894366668389	0	0	0.9179062323479571	0.37108130822343627	PKP2
Spermatid	3/151	0.6682640576357846	0.9163894366668389	0	0	0.8738288288288288	0.35221583555604385	SPAG16;PFN4;H1FNT
Prepuce	1/49	0.6750143721437236	0.9190174344987356	0	0	0.8987370943952803	0.3532228178465184	GSK3A
Conjunctiva	1/49	0.6750143721437236	0.9190174344987356	0	0	0.8987370943952803	0.3532228178465184	CD79A
Ophthalmic nerve	75/3453	0.675872504694393	0.9190174344987356	0	0	0.9497143045100417	0.3720513606440651	ITGB1;SPAG17;STEAP3;GSK3A;ECM2;RRP1;SNX10;IL18BP;KIAA0930;LIPE;RPS19;ZNF526;ANKRD32;CIC;MFSD2B;ZNF641;RSPH6A;VWF;STARD3NL;PPAPDC3;UHMK1;OVOL2;SF3B14;SFRP4;LRTOMT;DMWD;NUP50;ERF;ARHGEF1;TFF1;EIF1B;SLC24A4;PRDM15;NDUFB1;UAP1;FBLN1;RRBP1;SPATA5;RPF2;FSCB;AGPAT3;HDAC7;RXRA;FAM172A;RPL14;FYN;LRRC4C;SNX5;DUT;CBX3;CPSF2;IRF2BP1;POU6F2;DSTN;RANBP6;ARHGAP26;OR52K1;PTRHD1;ASS1;PFKL;RSPH1;FUBP3;PKIA;CCDC8;WNK2;ASB8;HNRNPA2B1;FAT1;CALM3;C21ORF2;SPRY1;LAMTOR1;FOLR2;PFKM;FOXA3
Capillary	2/103	0.6808970158972246	0.9190174344987356	0	0	0.8538122104893416	0.32815777875086266	RRBP1;LALBA
Mast cell	3/154	0.681175493792296	0.9190174344987356	0	0	0.8563355408388521	0.3287774478216421	CD79A;GPSM2;FYN
Colonic mucosa	1/50	0.682393344220822	0.9190174344987356	0	0	0.8803503702365902	0.3364250456263476	PRR5
rab9	1/50	0.682393344220822	0.9190174344987356	0	0	0.8803503702365902	0.3364250456263476	RABAC1
Lamina propria	1/50	0.682393344220822	0.9190174344987356	0	0	0.8803503702365902	0.3364250456263476	CD79A
Sputum	1/51	0.6896051333437281	0.9245930741045084	0	0	0.8626991150442478	0.3206101481470532	CD79A
Submucosa	1/51	0.6896051333437281	0.9245930741045084	0	0	0.8626991150442478	0.3206101481470532	CD79A
Muscle	39/1841	0.6950283444952057	0.929793474191364	0	0	0.9276528494909039	0.3374825656694021	ITGB1;NRP1;PNMAL1;AMD1;PWP2;AGPAT3;RXRA;RPS19;RPL14;ABL1;HMCN2;REV3L;SNX5;NCOA1;KRTAP12-1;PRPF38B;ARL15;CBX3;PPAPDC3;ASS1;TTC39B;UHMK1;PPP5C;PFKL;STAG1;ZEB1;COL2A1;CEACAM6;PKIA;ASB8;VPS41;CMPK1;CALM3;CENPP;PFKM;SKAP2;ZNF574;DDR2;FBN1
Intervertebral disc	1/53	0.7035421959181805	0.9376668566929598	0	0	0.829433287950987	0.2916514906237919	COL2A1
Superior cervical ganglion	103/4740	0.7042164540693877	0.9376668566929598	0	0	0.9462583566961398	0.33182395135632625	STEAP3;RRP1;NR3C1;KIAA0930;LIPE;RPS19;ANKRD32;CLCC1;SEC63;RSPH6A;ENTPD3;CMC2;PPAPDC3;UHMK1;OVOL2;SF3B14;SFRP4;ZC2HC1A;DMWD;ERF;EIF1B;SKAP2;ANAPC15;STXBP3;PRDM15;UAP1;SPATA5;RPF2;CD79A;LRRC4C;STIL;CBX3;VDR;CPSF2;IRF2BP1;POU6F2;DSTN;PHKB;ARHGAP26;OR52K1;PTRHD1;FUBP3;IL7;PKIA;WNK2;FAT1;RLN2;CALM3;CDK14;ITGB1;SPAG16;SPAG17;WDR47;GSK3A;ECM2;AMD1;PSIP1;SNX10;HIF3A;IL18BP;ZNF526;CIC;DNM1L;ZNF641;NCOA1;STARD3NL;MSL2;MYRIP;CEACAM6;NUP50;ARHGEF1;TFF1;SLC24A4;NDUFB1;RRBP1;FSCB;AGPAT3;HDAC7;RXRA;FAM172A;RPL14;FYN;DUT;TAF13;SLC12A1;PPP2R3A;RANBP6;ASS1;PFKL;RSPH1;CCDC8;ASB8;HNRNPA2B1;C21ORF2;SPRY1;LAMTOR1;FOLR3;CENPP;FOLR2;FOLR1;PFKM;FOXA3;ZNF574
Subthalamic nucleus	95/4383	0.7058454271115144	0.9376668566929598	0	0	0.9443040992662386	0.3289568385422238	PCSK2;SPAG17;WDR47;STEAP3;GSK3A;PNMAL1;RRP1;AMD1;PSIP1;SNX10;FGF1;NR3C1;SOBP;IL18BP;KIAA0930;LIPE;RPS19;ZNF526;ANKRD32;CIC;DNM1L;MFSD2B;ZNF641;SEC63;RSPH6A;NCOA1;ATMIN;STARD3NL;CMC2;PPAPDC3;ITFG1;UHMK1;SF3B14;OLFM1;LRTOMT;DMWD;NUP50;NOS1AP;ERF;CMPK1;ARHGEF1;AMPH;EIF1B;CDH18;RNF121;SLC24A4;PRDM15;NDUFB1;ATP1A3;RRBP1;SPATA5;RPF2;FSCB;AGPAT3;HDAC7;DPP6;RXRA;FAM172A;RPL14;FYN;RABAC1;LRRC4C;SNX5;DUT;C21ORF33;CBX3;CPSF2;IRF2BP1;POU6F2;DSTN;PHKB;RANBP6;ARHGAP26;OR52K1;PTRHD1;ASS1;MAPK10;PFKL;RSPH1;FUBP3;PKIA;CCDC8;WNK2;ASB8;HNRNPA2B1;FKBP1B;CALM3;C21ORF2;LAMTOR1;FOLR2;CDK14;FOLR1;PFKM;FOXA3;ZNF574
Brain cortex cell line	4/211	0.7071441078714348	0.9376668566929598	0	0	0.8323380996955123	0.2884224673142166	FUBP3;HNRNPA2B1;CALM3;PAFAH1B3
Osteoclast	1/54	0.710274774694188	0.9376873122059236	0	0	0.8137418600768075	0.27838383850371606	SNX10
Endosperm	1/54	0.710274774694188	0.9376873122059236	0	0	0.8137418600768075	0.27838383850371606	IPPK
Lymphoma cell	1/55	0.7168547850361242	0.9443032398068858	0	0	0.7986315961979679	0.26585007519904946	CALM3
Erythroleukemia cell	92/4265	0.7207318931407868	0.9473375538662744	0	0	0.938899520927636	0.30747838736220595	ITSN2;PRR5;GPSM2;WDR47;STEAP3;GSK3A;CCNT1;NUMA1;C2CD2;WDR3;GRIK5;RRP1;C2ORF44;INPPL1;PSIP1;NR3C1;BICD2;NIPBL;REV3L;ANKRD32;DACT3;CLCC1;CIC;DNM1L;MAP3K7;TRIM21;ZNF641;NUP214;NCOA1;STARD3NL;FAM118A;MSL2;TC2N;SENP1;DEPDC1B;ZEB1;DMWD;NUP50;NOS1AP;CLDN12;PKP2;ERF;PRKD2;PIK3C3;ARHGEF1;PAFAH1B3;EIF1B;SKAP2;IPPK;RRBP1;SPATA5;STRN4;HDAC7;ARHGAP12;ATAD2B;FGD3;ATXN3;RXRA;WDR70;RPL14;ABL1;SYMPK;FYN;EXOSC2;SNX5;PRPF38B;DUT;STIL;MYPOP;NUP155;CBX3;TRAPPC10;CEP152;IRF2BP1;DSTN;PHKB;ARHGAP24;STAG1;FUBP3;KIAA1432;CCDC8;HNRNPA2B1;TRIP11;CENPN;CALM3;C21ORF2;LAMTOR1;CENPO;CENPP;PFKM;CCDC61;ZNF574
Tongue	9/463	0.7250962692866931	0.9509977213738329	0	0	0.8524675556613882	0.274026418420821	ZNF484;TMEM167B;STXBP3;FAM172A;CEACAM6;PPP2R3A;CENPP;CNFN;ARHGAP24
Lumbar spine	1/57	0.7295708220507436	0.9547861627707558	0	0	0.7700300252844501	0.24278956813806202	VDR
Neointima	1/58	0.7357135168249683	0.9553626353566171	0	0	0.7564819127464679	0.23217525248093632	VWF
Abdominal adipose tissue	1/58	0.7357135168249683	0.9553626353566171	0	0	0.7564819127464679	0.23217525248093632	LIPE
Somite	1/58	0.7357135168249683	0.9553626353566171	0	0	0.7564819127464679	0.23217525248093632	EN1
Trigeminal ganglion	91/4239	0.737206127266552	0.9553626353566171	0	0	0.9332254910840344	0.28452901245669404	ITGB1;SPAG16;SPAG17;STEAP3;GSK3A;ECM2;AMD1;PSIP1;SNX10;FGF1;NR3C1;IL18BP;KIAA0930;LIPE;RPS19;ZNF526;ANKRD32;CLCC1;CIC;ZNF641;SEC63;RSPH6A;NCOA1;STARD3NL;CMC2;PPAPDC3;UHMK1;OVOL2;SF3B14;SFRP4;DMWD;NUP50;ERF;ARHGEF1;TFF1;EIF1B;SKAP2;SLC24A4;STXBP3;PRDM15;NDUFB1;UAP1;FBLN1;RRBP1;SPATA5;RPF2;FSCB;AGPAT3;HDAC7;RXRA;FAM172A;RPL14;FYN;LRRC4C;SNX5;DUT;C21ORF33;STIL;CBX3;TAF13;CCDC59;CPSF2;IRF2BP1;POU6F2;DSTN;RANBP6;ARHGAP26;OR52K1;PTRHD1;ASS1;PFKL;RSPH1;FUBP3;IL7;PKIA;CCDC8;WNK2;ASB8;HNRNPA2B1;CALM3;C21ORF2;SPRY1;LAMTOR1;FOLR3;CENPP;FOLR2;CDK14;FOLR1;PFKM;FOXA3;ZNF574
Vegetative cell	2/115	0.7379462216625032	0.9553626353566171	0	0	0.7626709573612228	0.23176375091503057	NUMA1;CALM3
Neural stem cell	2/116	0.742284526710893	0.9589169207724411	0	0	0.7559419613334889	0.2252878266666229	GDNF;NTF3
Spinal ganglion	77/3623	0.7515874776978433	0.968855806368526	0	0	0.9240836243414816	0.2638884097443441	ITGB1;SPAG17;STEAP3;GSK3A;RRP1;SNX10;FGF1;NR3C1;IL18BP;KIAA0930;LIPE;RPS19;ZNF526;ANKRD32;CIC;MFSD2B;ZNF641;RSPH6A;VWF;STARD3NL;CMC2;PPAPDC3;UHMK1;SF3B14;SFRP4;DMWD;NUP50;CMPK1;ARHGEF1;EIF1B;SLC24A4;ANAPC15;PRDM15;NDUFB1;ATP1A3;RRBP1;SPATA5;RPF2;FSCB;FBLN5;AGPAT3;HDAC7;RXRA;RPL14;FYN;RABAC1;LRRC4C;DUT;STIL;CBX3;CPSF2;IRF2BP1;POU6F2;DSTN;PHKB;RANBP6;OR52K1;PTRHD1;ASS1;PFKL;RSPH1;FUBP3;PKIA;CCDC8;WNK2;ASB8;HNRNPA2B1;FKBP1B;FAT1;CALM3;C21ORF2;SPRY1;LAMTOR1;FOLR2;PFKM;FOXA3;ZNF574
Ovary cancer cell line	1/62	0.7589231421774622	0.9762216486983595	0	0	0.7067314667053533	0.19495524525778152	FOLR1
T-lymphocyte	5/280	0.7632493007145423	0.9770044335329572	0	0	0.7821428571428571	0.21131197650033864	DUT;NUMA1;PSIP1;FYN;IL18BP
Synovia	1/63	0.7644004787276127	0.9770044335329572	0	0	0.6952968883813874	0.18680085408835412	CD79A
Incisor	1/63	0.7644004787276127	0.9770044335329572	0	0	0.6952968883813874	0.18680085408835412	SPRY1
Adult	18/918	0.768325255713846	0.9791533417989325	0	0	0.8573333333333333	0.2259434488819085	ITSN2;ITGB1;DMPK;VWF;VDR;AMD1;HSPB3;FGF1;NR3C1;CD79A;COL2A1;RPS19;GDNF;IL7;NTF3;ABL1;CALM3;FBN1
Prostate gland cancer cell	2/123	0.7709612691240765	0.9791533417989325	0	0	0.7119532352348317	0.1851912402741395	VDR;OR51E2
HeLa cell	2/123	0.7709612691240765	0.9791533417989325	0	0	0.7119532352348317	0.1851912402741395	CCNT1;NUMA1
Amygdala	113/5279	0.7760088976213418	0.9834891713011532	0	0	0.9251969893648516	0.23462190068114797	STEAP3;PNMAL1;RRP1;FGF1;NR3C1;KIAA0930;LIPE;RPS19;ANKRD32;CLCC1;MFSD2B;SEC63;RSPH6A;CMC2;PPAPDC3;UHMK1;SF3B14;OLFM1;ZC2HC1A;DMWD;ERF;CMPK1;AMPH;EIF1B;ANAPC15;STXBP3;PRDM15;UAP1;SPATA5;RPF2;FAM149A;DPP6;LRRC4C;SNX5;CBX3;CPSF2;IRF2BP1;POU6F2;DSTN;PHKB;NETO2;OR52K1;PTRHD1;FUBP3;PKIA;WNK2;FAT1;CALM3;CDK14;ITGB1;SPAG16;PCSK2;SPAG17;WDR47;GSK3A;GRIK5;AMD1;PSIP1;SNX10;SOBP;BICD2;IL18BP;MAN1A2;SNAPC3;ZNF526;REV3L;CIC;DNM1L;ZNF641;NCOA1;VWF;ATMIN;STARD3NL;MYRIP;ITFG1;ZEB1;NUP50;NOS1AP;PCCB;ARHGEF1;TFF1;SLC24A4;NDUFB1;ATP1A3;RRBP1;FSCB;AGPAT3;STRN4;HDAC7;RXRA;KIAA1324;RPL14;FYN;RABAC1;DUT;C21ORF33;RANBP6;ASS1;MAPK10;PFKL;RSPH1;CCDC8;ASB8;HNRNPA2B1;FKBP1B;C21ORF2;SPRY1;LAMTOR1;FOLR2;FOLR1;PFKM;FOXA3;ZNF574
Globus pallidus	80/3792	0.7792821319683773	0.9845269375337645	0	0	0.9149371359896459	0.22816896877449544	PCSK2;SPAG17;WDR47;STEAP3;GSK3A;PNMAL1;RRP1;AMD1;PSIP1;SNX10;NR3C1;SOBP;IL18BP;KIAA0930;LIPE;RPS19;ZNF526;ANKRD32;CIC;ZNF641;SEC63;RSPH6A;NCOA1;STARD3NL;CMC2;PPAPDC3;ITFG1;UHMK1;SF3B14;OLFM1;NUP50;CMPK1;ARHGEF1;AMPH;EIF1B;SLC24A4;PRDM15;NDUFB1;ATP1A3;SPATA5;RPF2;FSCB;AGPAT3;HDAC7;RXRA;FAM172A;RPL14;FYN;RABAC1;LRRC4C;SNX5;DUT;C21ORF33;CBX3;CPSF2;IRF2BP1;POU6F2;DSTN;RANBP6;OR52K1;PTRHD1;ASS1;MAPK10;PFKL;RSPH1;FUBP3;PKIA;CCDC8;WNK2;ASB8;HNRNPA2B1;CALM3;C21ORF2;LAMTOR1;FOLR2;CDK14;FOLR1;PFKM;FOXA3;ZNF574
Spindle cell	1/66	0.780098586716953	0.9845269375337645	0	0	0.6631041524846835	0.16467195250542568	MLANA
Stromal cell	3/182	0.783939313428207	0.9873043236062355	0	0	0.721340782122905	0.17559141904022094	ITGB1;VWF;IL7
Bladder	8/443	0.7889323656242067	0.9881858029246365	0	0	0.7898540617331784	0.18725440165937776	RPS19;CBX3;HNRNPA2B1;RPL14;CMPK1;CALM3;FBLN1;SKAP2
Pancreatic beta cell	1/68	0.789979715295398	0.9881858029246365	0	0	0.6432439572051248	0.15164348330075428	ATF6
Colorectal cancer cell	1/68	0.789979715295398	0.9881858029246365	0	0	0.6432439572051248	0.15164348330075428	ZEB1
Blastocyst	2/129	0.7932904111249839	0.9881858029246365	0	0	0.6781081411386769	0.1570267261178148	DNMT3L;ECM2
Palate	1/69	0.794752868039465	0.9881858029246365	0	0	0.633751952108277	0.1455880781041527	IGFL3
Gingiva	1/69	0.794752868039465	0.9881858029246365	0	0	0.633751952108277	0.1455880781041527	CD79A
Peripheral nervous system	3/186	0.7961297581701806	0.9881858029246365	0	0	0.7054280510018215	0.160832723692774	OLFML2B;SPRY1;HDAC7
Alveolar bone	1/70	0.7994177737623348	0.9902253082405875	0	0	0.6245350775939464	0.13981566649860885	LAMC3
Substantia nigra	1/71	0.803976882098636	0.9938276858796281	0	0	0.6155815423514539	0.13431051343311987	TAF13
Sertoli cell	1/72	0.8084325873763305	0.9968612357757675	0	0	0.6068802193693132	0.1290579235616594	GDNF
Cervical carcinoma cell	103/4876	0.8097427646085553	0.9968612357757675	0	0	0.9109107778875221	0.1922373865841078	ITSN2;STEAP3;CCNT1;RRP1;INPPL1;PWP2;NR3C1;RPS19;ANKRD32;CLCC1;MAP3K7;TRIM21;SEC63;NUP214;TC2N;ZC2HC1A;DMWD;PKP2;ERF;PRKD2;ATF6;SKAP2;SPATA5;RPF2;ARHGAP12;ATXN3;WDR70;ABL1;SYMPK;C5ORF42;PRPF38B;STIL;NUP155;CBX3;CPSF2;IRF2BP1;DSTN;PHKB;AIF1L;STAG1;FUBP3;WNK2;FAT1;CALM3;CDK14;ITGB1;GPSM2;WDR47;GSK3A;NUMA1;C2CD2;WDR3;AMD1;C2ORF44;PSIP1;BICD1;BICD2;NIPBL;REV3L;CIC;DNM1L;ZNF641;NCOA1;FOXD2;STARD3NL;PDE4D;MSL2;SENP1;ZEB1;NUP50;NOS1AP;CLDN12;PIK3C3;ARHGEF1;DDR2;RRBP1;ADCY6;STRN4;HDAC7;ATAD2B;ERMP1;RXRA;C6ORF203;RPL14;BEND3;FYN;EXOSC2;DUT;TRAPPC10;CEP152;ASS1;PFKL;KIAA1432;KANSL2;HNRNPA2B1;TRIP11;CENPN;C21ORF2;LAMTOR1;FOLR1;PFKM;CCDC61;ZNF574
Keratinocyte	2/137	0.8200630272643143	0.9999926743178864	0	0	0.6376611644904328	0.12649544632198087	ENTPD3;CNFN
Branchial arch	1/75	0.8212024224305771	0.9999926743178864	0	0	0.5821872757713465	0.11468253543184458	SIX5
K-562 cell	1/75	0.8212024224305771	0.9999926743178864	0	0	0.5821872757713465	0.11468253543184458	ABL1
B-cell lymphoma cell	2/138	0.8231820561515435	0.9999926743178864	0	0	0.6329398721794705	0.12315610633054362	LAMTOR1;POU2F2
Filament	2/140	0.8292749883062956	0.9999926743178864	0	0	0.6237025611362833	0.11675928243688632	BFSP1;CALM3
Cranium	2/141	0.8322500781225606	0.9999926743178864	0	0	0.619183588827386	0.11369592006357136	COL2A1;TFF3
Colonic adenocarcinoma cell	1/78	0.8331227677914794	0.9999926743178864	0	0	0.5594184576485461	0.10213541506000955	CEACAM1
Caudate nucleus	94/4512	0.8386065439947697	0.9999926743178864	0	0	0.8966396017305754	0.15782080078620836	ITGB1;SPAG16;PCSK2;SPAG17;WDR47;STEAP3;GSK3A;PNMAL1;RRP1;AMD1;PSIP1;SNX10;FGF1;NR3C1;SOBP;IL18BP;KIAA0930;LIPE;RPS19;MAN1A2;ZNF526;ANKRD32;CLCC1;CIC;MFSD2B;ZNF641;SEC63;RSPH6A;NCOA1;VWF;ENTPD3;ATMIN;STARD3NL;CMC2;PPAPDC3;ITFG1;UHMK1;SF3B14;OLFM1;DMWD;NUP50;CMPK1;ARHGEF1;TFF1;EIF1B;SLC24A4;ANAPC15;PRDM15;NDUFB1;ATP1A3;UAP1;RRBP1;SPATA5;RPF2;FSCB;AGPAT3;HDAC7;DPP6;RXRA;RPL14;FYN;RABAC1;LRRC4C;SNX5;DUT;C21ORF33;CBX3;CPSF2;IRF2BP1;POU6F2;DSTN;PHKB;NETO2;RANBP6;OR52K1;PTRHD1;ASS1;PFKL;RSPH1;FUBP3;PKIA;CCDC8;WNK2;ASB8;HNRNPA2B1;FKBP1B;FAT1;CALM3;C21ORF2;LAMTOR1;FOLR2;PFKM;FOXA3;ZNF574
Olfactory bulb	88/4257	0.8500762530919336	0.9999926743178864	0	0	0.8893194057902917	0.14445146097200232	ITGB1;SPAG17;STEAP3;GSK3A;OLFML2B;ECM2;C2CD2;RRP1;AMD1;PSIP1;KIAA1199;FGF1;NR3C1;IL18BP;KIAA0930;LIPE;RPS19;ZNF526;ANKRD32;CIC;ZNF641;SEC63;RSPH6A;NCOA1;VWF;STARD3NL;CMC2;PPAPDC3;UHMK1;SF3B14;SFRP4;ZC2HC1A;DMWD;NUP50;CMPK1;ARHGEF1;TFF1;EIF1B;SKAP2;DDR2;SLC24A4;PRDM15;NDUFB1;UAP1;FBLN1;RRBP1;SPATA5;RPF2;FSCB;FBLN5;AGPAT3;HDAC7;RXRA;RPL14;ABL1;FYN;RABAC1;LRRC4C;SNX5;DUT;C21ORF33;CBX3;FAM46A;CPSF2;IRF2BP1;POU6F2;DSTN;PHKB;OR52K1;PTRHD1;ASS1;PFKL;RSPH1;PKIA;CCDC8;WNK2;ASB8;HNRNPA2B1;FAT1;CALM3;C21ORF2;SPRY1;LAMTOR1;FOLR2;FOLR1;PFKM;FOXA3;ZNF574
Trachea	16/882	0.8510362350625479	0.9999926743178864	0	0	0.7898066282283679	0.12739626084204209	ITGB1;FAM46C;PDE4D;AMD1;TC2N;RANBP6;ASPN;FBLN5;AIF1L;UHMK1;KIAA1324;CLDN12;PRKD2;DNM1L;SEC63;DDR2
Germ cell	4/264	0.8517943050574623	0.9999926743178864	0	0	0.6608531780023985	0.10600759527139586	NANOS2;DNMT3L;CALM3;SMC1B
Blood platelet	117/5583	0.8544301362955131	0.9999926743178864	0	0	0.8970372040144269	0.14112237690218446	ITSN2;FCN1;STEAP3;OLFML2B;GALNT13;CLPB;TMEM167B;INPPL1;PNMAL2;NADSYN1;PWP2;FAM228B;RPS19;ANKRD32;UBASH3A;CLCC1;PGLYRP1;MFSD2B;MAP3K7;TRIM21;DYNC2H1;TC2N;MTNR1A;TCERG1L;DMWD;PKP2;CMPK1;PRKD2;RIN3;AMPH;EIF1B;SKAP2;CD274;STXBP3;PLGRKT;FBLN1;SPATA5;ATXN3;PDGFD;SNX5;PRPF38B;SLC37A1;DMPK;CBX3;DSTN;PHKB;C9ORF89;PTRHD1;PPP5C;BFSP1;TP53I3;FUBP3;IL7;WNK2;CALM3;DYNLRB2;CDK14;KIAA0825;FBN1;ITGB1;WDR47;GSK3A;NUMA1;LAMC3;SNX10;HIF3A;BICD1;BICD2;SIX5;DDI1;REV3L;DNM1L;MESDC2;PTGIR;VWF;STARD3NL;PDE4D;IL16;CDYL2;SMC1B;CEACAM1;CATSPERB;PCCB;PIK3C3;ARHGEF1;CEACAM8;PAFAH1B3;COL11A1;NDUFB1;ATP1A3;RRBP1;ADCY6;AGPAT3;STRN4;FGD3;FGD4;ERMP1;FAM172A;C6ORF203;RPL14;SUSD3;FYN;RABAC1;DUT;C21ORF33;FAM46C;TRAPPC10;SLC12A1;ZNF804B;RANBP6;TTC39B;SNX18;PFKL;HNRNPA2B1;FKBP1B;LAMTOR1;PFKM
Bone	26/1374	0.8555245305850919	0.9999926743178864	0	0	0.8220592220932738	0.12827454198093655	ITGB1;NRP1;COL11A1;AMD1;UAP1;FBLN1;RRBP1;KIAA1199;NR3C1;ADCY6;RPS19;RPL14;HMCN2;SNX5;C21ORF33;DSTN;ASS1;COL2A1;COL5A1;VPS41;HNRNPA2B1;TMEM106C;CMPK1;CALM3;DDR2;FBN1
Medulla oblongata	94/4544	0.8577327864775874	0.9999926743178864	0	0	0.8883089731150825	0.1363222629552793	ITGB1;SPAG16;PCSK2;SPAG17;WDR47;STEAP3;GSK3A;PNMAL1;RRP1;AMD1;PSIP1;SNX10;FGF1;NR3C1;SOBP;IL18BP;KIAA0930;LIPE;RPS19;MAN1A2;ZNF526;ANKRD32;CIC;ZNF641;SEC63;RSPH6A;NCOA1;ENTPD3;ATMIN;STARD3NL;CMC2;PPAPDC3;ITFG1;UHMK1;SF3B14;OLFM1;ZC2HC1A;DMWD;NUP50;ERF;CMPK1;ARHGEF1;TFF1;AMPH;EIF1B;SLC24A4;ANAPC15;PRDM15;NDUFB1;ATP1A3;UAP1;RRBP1;SPATA5;RPF2;FSCB;AGPAT3;HDAC7;DPP6;RXRA;RPL14;FYN;RABAC1;LRRC4C;SNX5;DUT;C21ORF33;CBX3;CPSF2;IRF2BP1;POU6F2;DSTN;PHKB;RANBP6;OR52K1;PTRHD1;ASS1;PFKL;RSPH1;PKIA;CCDC8;WNK2;ASB8;HNRNPA2B1;FAT1;CALM3;C21ORF2;SPRY1;LAMTOR1;FOLR2;CDK14;FOLR1;PFKM;FOXA3;ZNF574
Mesoderm	1/86	0.861174433302775	0.9999926743178864	0	0	0.5065590838105154	0.07570940948110061	FZD1
Finger	7/437	0.869007794085229	0.9999926743178864	0	0	0.6977734904578162	0.09796962027980723	ZEB1;ATMIN;MSL2;UBE2G2;TRIM21;RNF121;OVOL2
B-lymphocyte cell line	4/273	0.869135697271979	0.9999926743178864	0	0	0.6384447885015028	0.08954572026532522	GPSM2;ARHGEF1;POU2F2;HDAC7
Endoderm	1/90	0.8733825562111027	0.9999926743178864	0	0	0.4836929501839515	0.06548313053967594	FOXA3
Oral mucosa	229/10627	0.8773347803509808	0.9999926743178864	0	0	0.8995209415272167	0.11771727051722963	ITSN2;TRAF3IP2;PNMAL1;RRP1;PNMAL2;C10ORF68;PWP2;KIAA0930;LIPE;HENMT1;TRIM21;ICOSLG;SEC63;NUP214;DYNC2H1;STARD5;CMC2;FIBCD1;OR10AD1;FNDC7;SF3B14;ZC2HC1A;SLC5A9;PFN4;ASTN2;CTXN2;ATF6;RNF121;C1ORF194;STXBP3;AIRE;PRDM15;TMTC2;FAM149A;DEDD2;CD79A;PDGFD;SYMPK;STXBP6;C5ORF42;SNX5;FZD1;DMPK;FAM78A;IRF2BP1;POU6F2;SH2D1B;NETO2;C9ORF89;CNFN;PTRHD1;C12ORF68;C7ORF62;PPP5C;STAG1;FUBP3;WNK2;DMRTC2;FAT1;KIAA1919;CDK14;KIAA0825;SPAG16;PCSK2;SPAG17;NRP1;WDR47;ECM2;C2CD2;LRRC3;SNX10;HIF3A;FAM102B;NIPBL;MMP26;REV3L;CIC;MESDC2;NBPF4;NCOA1;ZNF484;ATMIN;STARD3NL;NBPF6;EN1;PDCD1LG2;CDYL2;ITFG1;ANO2;C12ORF54;ZEB1;CEACAM6;CLDN12;TMEM106C;ARHGEF1;CEACAM8;COL11A1;TMPRSS3;KIAA0087;FGD3;FGD4;ERMP1;RXRA;FAM172A;NTF3;RPL14;SUSD3;RABAC1;EXOSC2;MYEF2;FAM46C;FAM46A;DEFB108B;RANBP6;SNX18;CCDC8;HNRNPA2B1;TRIP11;C21ORF2;LAMTOR1;CENPP;KLKB1;FOXA3;ZNF574;OLFML2B;CCNT1;INPPL1;KIAA1199;FGF1;NR3C1;YARS2;TMEM145;CLCC1;BANF2;OR52E2;TC2N;OLFM1;KIAA2026;OR51T1;ZNF438;CMPK1;AMPH;ABCG1;PLGRKT;UAP1;FBLN1;SPATA5;RPF2;ARHGAP12;ATXN3;C1ORF226;ABL1;LRRC4C;NUP155;CBX3;CPSF2;DSTN;ARHGAP24;BFSP1;TP53I3;COL5A1;GDNF;IL7;NFE2L3;DYNLRB2;ITGB1;GPSM2;GSK3A;NUMA1;WDR3;AMD1;C2ORF44;PSIP1;FKSG52;BICD1;BICD2;DNMT3L;MAN1A2;ZNF526;TRIM68;DACT3;DNM1L;ZNF641;OR51G1;PDE4D;MSL2;UPK3A;C1QL2;ASPN;SENP1;CATSPERB;DMRTA1;NUP50;PIK3C3;AKNAD1;C21ORF128;GTF3C6;NDUFB1;ATP1A3;RRBP1;FSCB;ATAD2B;C6ORF203;KIAA1324;BEND3;PDSS2;FYN;ZNF620;OR51E1;DUT;TAF13;CCDC59;ZNF804B;TSPEAR;PPP2R3A;ASS1;GDAP2;C15ORF26;ZNF619;KIAA1432;KANSL2;NOVA2;ASB8;VPS41;SPRY1;PFKM;CCDC61;UMODL1;CCDC171
Trophoblast	2/161	0.8826876874480859	0.9999926743178864	0	0	0.5407410506352062	0.06747574246858316	PAPPA;INSL4
Pronephros	12/709	0.883082866575756	0.9999926743178864	0	0	0.7359041177446588	0.09149954816753697	NCOA1;NIPBL;NUMA1;TRAF3IP2;FUBP3;GDNF;SNAPC3;PKP2;PSIP1;C9ORF89;ZNF621;UMODL1
Myoblast	1/99	0.8970756172043253	0.9999926743178864	0	0	0.4390689904280296	0.04768953124172426	DMPK
Bronchoalveolar lavage	1/100	0.8994184087392296	0.9999926743178864	0	0	0.43461160275319566	0.04607184481647113	CD79A
